#{"t_start": 1779554399.6366932, "env_id": "LunarLander-v3"}
r,l,t
-32.701442,282,134.613181
-34.951637,346,134.857754
6.328441,362,135.113356
-95.342983,512,135.481722
-62.488395,621,135.930239
36.207282,1000,136.644133
-74.422292,1000,137.346782
-124.727271,1000,139.284181
-483.410281,435,139.591068
-293.277524,159,139.704123
-97.748801,1000,140.399425
-127.463082,1000,141.113658
-68.768823,1000,141.808829
-129.809617,1000,143.73094
-43.562534,465,144.060879
-219.861938,317,144.283466
-238.466264,226,144.443835
-205.174246,412,144.737971
-105.675569,1000,145.449268
-203.459679,332,145.690153
-123.391332,1000,146.388731
-13.991865,307,146.604172
-221.089025,250,146.781636
-61.30888,267,146.972435
-116.042124,372,148.359484
-64.450318,1000,149.094093
-17.926573,1000,149.807645
-228.884514,376,150.076436
-0.519598,341,150.320997
266.020257,365,150.580249
-44.995699,1000,151.296538
-164.594966,228,151.462499
184.748738,564,151.868642
237.788016,414,152.795284
1.258531,180,152.922365
-138.195923,213,153.071864
-13.127291,235,153.241391
2.238734,225,153.401158
265.247919,437,153.714136
-26.510506,423,154.010702
9.152123,262,154.200611
-88.741321,377,154.476796
-12.149708,226,154.639421
-1.448865,285,154.844829
239.41308,362,155.109376
203.638122,428,155.408285
-51.623988,486,155.753608
279.777745,315,155.975797
174.320086,420,156.69389
211.896849,383,156.970521
263.751255,275,157.170778
-59.796313,123,157.261221
-147.489095,197,157.405354
-7.746579,193,157.547446
205.843045,363,157.804082
215.028921,410,158.087843
206.936156,413,158.381825
43.845284,147,158.485646
-167.385839,140,158.584424
246.904146,284,158.787061
-46.120319,113,158.867184
282.272624,264,159.056183
247.813973,333,159.286952
263.210737,323,159.516289
14.181152,178,159.638699
209.114471,425,159.947293
257.314217,333,160.617027
217.345894,630,161.063065
-40.664059,168,161.184208
-139.390605,154,161.294249
192.716209,733,161.826024
227.395902,402,162.116731
-176.662246,153,162.22836
-20.483351,278,162.430403
217.006473,513,162.795342
252.776873,295,163.005349
13.80234,220,163.163714
-148.705036,152,163.275191
-167.078998,212,163.428214
188.184763,553,163.829824
200.115724,397,164.118042
-129.734938,205,164.642258
3.740532,248,164.822849
34.713449,161,164.938303
-123.692967,167,165.059579
0.793066,169,165.179796
261.475668,362,165.436435
259.875843,358,165.692591
212.552597,409,165.983038
255.93206,360,166.24007
261.007919,337,166.480754
-188.299977,255,166.66371
-224.02727,209,166.814251
299.056513,233,166.980969
-170.402963,156,167.092254
59.077884,178,167.223794
7.532573,224,167.384076
-65.06835,252,167.569527
9.521764,234,167.73914
19.794537,154,167.850955
3.312836,270,168.044027
26.360833,167,168.693832
229.583898,473,169.036385
224.560334,499,169.394495
-6.352107,162,169.510292
-1.291713,167,169.629259
-38.931737,283,169.828177
-2.86644,220,169.983521
242.206211,332,170.221117
-14.620441,190,170.356285
245.819751,358,170.611218
37.152306,283,170.813946
214.987348,378,171.080927
-211.543082,161,171.195709
227.134851,375,171.46347
-2.663878,198,171.606569
21.544923,246,171.782777
-12.676847,145,171.886601
71.59595,168,172.004764
213.777568,374,172.593893
-185.18973,144,172.697282
50.576171,205,172.844714
252.56526,378,173.114912
2.481045,191,173.251719
238.744421,344,173.494465
260.605227,318,173.72157
