#{"t_start": 1779568677.324923, "env_id": "ALE/SpaceInvaders-v5"}
r,l,t
255.0,563,2657.762095
300.0,758,2663.000252
180.0,688,2668.548078
105.0,285,2670.348414
380.0,837,2675.963296
260.0,669,2681.30108
320.0,1203,2690.054911
225.0,652,2695.201287
485.0,928,2701.514875
210.0,476,2705.869371
240.0,592,2709.909988
395.0,971,2717.766043
205.0,496,2721.124296
445.0,862,2727.335339
620.0,917,2734.520544
65.0,345,2736.790245
320.0,896,2743.97389
700.0,956,2750.89269
395.0,998,2758.967338
295.0,830,2764.975069
490.0,1089,2773.794583
270.0,821,2780.451424
190.0,518,2783.797658
250.0,635,2788.145138
50.0,503,2792.196921
315.0,758,2797.806193
360.0,658,2802.421097
235.0,454,2806.557086
195.0,747,2811.858776
350.0,920,2819.530005
320.0,851,2825.639007
255.0,823,2832.321323
230.0,505,2835.711531
140.0,532,2839.134716
125.0,596,2844.372461
135.0,285,2846.184176
255.0,692,2851.21933
155.0,500,2855.440186
225.0,642,2860.118563
200.0,487,2863.394747
480.0,958,2870.848195
335.0,788,2880.578923
195.0,710,2885.780092
160.0,464,2888.927272
250.0,646,2894.350985
155.0,310,2896.182566
200.0,785,2901.714226
420.0,884,2909.061311
110.0,374,2911.569597
280.0,625,2915.88356
215.0,572,2920.815102
105.0,383,2923.489104
210.0,619,2927.93945
900.0,1387,2938.845444
230.0,814,2945.301863
25.0,353,2947.471444
310.0,685,2952.296957
415.0,1027,2960.397491
450.0,716,2965.314583
255.0,815,2972.076562
435.0,901,2978.318923
110.0,307,2980.858083
195.0,495,2984.713538
120.0,484,2988.027941
390.0,753,2994.01535
545.0,774,2999.669471
310.0,744,3005.06648
265.0,618,3010.309141
250.0,580,3014.328282
200.0,602,3018.745242
260.0,762,3024.483447
190.0,462,3027.765328
310.0,792,3034.443336
180.0,530,3037.89535
335.0,862,3044.620256
100.0,295,3046.749269
355.0,835,3052.555696
155.0,527,3056.844672
275.0,691,3062.308121
250.0,722,3067.303275
655.0,922,3075.075024
415.0,856,3081.472298
210.0,609,3086.534611
230.0,671,3091.070141
195.0,549,3095.657628
310.0,567,3099.793776
175.0,725,3104.994773
345.0,641,3110.5336
95.0,522,3114.189214
80.0,412,3116.968579
750.0,883,3124.292183
310.0,544,3127.967555
285.0,630,3132.679768
455.0,1002,3140.471319
505.0,762,3146.688287
370.0,1039,3154.394581
205.0,522,3158.942971
75.0,269,3161.071093
425.0,822,3167.079899
435.0,971,3175.219151
340.0,653,3179.879665
210.0,523,3184.389935
780.0,782,3190.020621
330.0,701,3194.858167
265.0,603,3200.056276
260.0,740,3209.873095
210.0,423,3212.935955
415.0,962,3219.741582
235.0,832,3226.610931
305.0,776,3231.978259
150.0,714,3238.083609
290.0,698,3242.927919
135.0,607,3248.325419
135.0,492,3251.622055
420.0,863,3257.798922
175.0,534,3262.32957
480.0,854,3268.343943
525.0,1135,3277.380308
110.0,451,3280.347409
240.0,661,3285.415515
450.0,1027,3292.711641
120.0,381,3295.313718
285.0,855,3302.434394
45.0,388,3304.936678
110.0,344,3307.148388
175.0,511,3311.319055
220.0,506,3314.718007
235.0,694,3319.340332
105.0,372,3322.063687
205.0,707,3327.529979
250.0,679,3332.110098
175.0,497,3336.166074
400.0,764,3341.462465
125.0,811,3347.499509
255.0,615,3352.412011
180.0,665,3357.029907
220.0,979,3365.014535
475.0,1113,3373.954397
390.0,972,3380.771813
140.0,382,3383.242739
265.0,550,3387.897232
260.0,516,3391.26029
230.0,576,3395.263584
190.0,503,3399.346723
620.0,865,3405.545037
625.0,1104,3414.276743
200.0,708,3419.131847
280.0,792,3425.561346
335.0,830,3431.347321
420.0,997,3439.397001
310.0,647,3443.912863
495.0,1086,3452.642181
210.0,467,3455.845598
190.0,489,3459.269737
150.0,597,3464.542867
255.0,604,3468.724995
95.0,303,3470.590986
180.0,472,3474.559128
215.0,614,3479.306999
120.0,469,3482.573828
115.0,345,3485.063564
255.0,617,3490.358808
170.0,465,3493.442883
275.0,580,3497.412077
100.0,502,3501.902056
340.0,734,3506.968331
440.0,797,3513.60763
115.0,418,3516.380837
480.0,893,3522.656478
165.0,460,3526.945836
245.0,744,3535.687552
305.0,750,3541.975306
300.0,930,3548.518611
485.0,735,3554.591181
45.0,474,3557.698187
540.0,1177,3567.124506
460.0,813,3572.731024
210.0,642,3578.231986
85.0,279,3580.000155
220.0,825,3585.794932
120.0,318,3588.915143
475.0,1091,3596.846388
395.0,1140,3605.940553
495.0,1149,3614.834569
240.0,574,3619.125775
245.0,689,3624.082107
495.0,670,3629.589433
80.0,304,3631.417639
245.0,631,3635.942329
320.0,796,3642.67451
295.0,621,3647.013585
365.0,707,3652.871211
270.0,589,3656.85385
320.0,701,3661.7433
115.0,525,3666.324186
215.0,513,3669.770829
155.0,278,3671.673055
125.0,511,3675.364183
120.0,356,3678.466615
245.0,549,3682.419434
545.0,1233,3692.533414
160.0,461,3695.676368
175.0,495,3699.010619
280.0,659,3704.511604
70.0,263,3706.164599
155.0,619,3710.383485
805.0,1192,3719.947933
125.0,721,3725.133374
50.0,516,3729.547945
210.0,619,3733.938982
380.0,854,3740.894311
210.0,463,3744.070771
545.0,1009,3752.153967
285.0,658,3757.217132
110.0,403,3759.850342
155.0,495,3763.253604
295.0,841,3770.181306
345.0,758,3775.52344
240.0,626,3780.723885
185.0,647,3785.204519
545.0,864,3792.046726
190.0,527,3795.72749
155.0,466,3798.875046
205.0,552,3803.695587
410.0,933,3810.209792
485.0,615,3814.882802
290.0,689,3820.221623
780.0,1216,3829.791648
550.0,1067,3837.148854
470.0,872,3844.272511
225.0,720,3849.248857
190.0,628,3854.52587
525.0,938,3864.135931
290.0,736,3870.492622
70.0,506,3873.964347
640.0,817,3880.517427
615.0,1012,3887.668509
80.0,280,3889.440625
