#{"t_start": 1779572698.8340528, "env_id": "ALE/SpaceInvaders-v5"}
r,l,t
695.0,896,2434.035009
325.0,650,2439.10253
670.0,868,2445.026439
470.0,797,2450.992807
570.0,739,2456.687619
235.0,548,2460.234962
570.0,730,2466.402483
550.0,724,2471.269302
265.0,555,2474.964388
335.0,617,2480.174407
365.0,669,2484.745933
565.0,779,2491.339693
665.0,945,2497.596785
800.0,1124,2506.519109
280.0,631,2510.805021
510.0,1225,2520.258826
370.0,652,2524.609525
660.0,944,2532.155248
600.0,962,2539.352923
335.0,631,2544.093138
365.0,868,2549.912007
410.0,846,2556.904078
325.0,599,2560.805295
470.0,749,2567.03738
465.0,831,2572.611478
410.0,748,2578.660324
410.0,933,2585.03721
365.0,646,2590.184319
610.0,935,2597.014007
575.0,1047,2605.252794
225.0,495,2608.536377
610.0,863,2614.368468
440.0,799,2620.464482
265.0,653,2624.825187
505.0,903,2636.687524
530.0,819,2643.161036
300.0,678,2648.163157
760.0,1088,2656.547224
495.0,1237,2666.120454
280.0,638,2670.455945
515.0,1146,2679.330876
435.0,752,2684.70871
295.0,606,2688.734817
400.0,660,2694.174773
385.0,618,2698.26943
410.0,680,2703.56111
375.0,857,2709.834429
210.0,749,2715.325255
570.0,1036,2723.118279
400.0,800,2729.658428
335.0,646,2733.932846
530.0,1117,2742.466737
490.0,870,2748.061007
460.0,942,2755.812134
660.0,979,2762.564425
345.0,773,2768.656054
695.0,906,2775.215569
385.0,889,2782.720782
585.0,1192,2791.874805
415.0,658,2796.46973
545.0,1153,2805.354378
600.0,1022,2812.375087
370.0,711,2818.463269
390.0,766,2823.702307
295.0,820,2830.269464
570.0,842,2836.033931
310.0,784,2842.536116
185.0,449,2845.56923
250.0,664,2850.247938
620.0,744,2856.267671
535.0,770,2861.592034
440.0,839,2868.5506
365.0,691,2873.101654
350.0,832,2879.27657
605.0,891,2885.769856
420.0,939,2893.448491
355.0,756,2898.673012
580.0,968,2906.285697
580.0,1200,2914.429254
410.0,815,2921.122216
215.0,504,2924.53576
310.0,630,2929.289296
